SA5|2018111000000000000000000000000002|60004|1710014147|470|60||BP|60181231|||60|20171009|20171009|20171024|EA |37.383|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60938|ZZ|SA5_END
SA5|2018111000000000000000000000000002|60004|1710014147|480|30||BP|60181234|||30|20171009|20171009|20171024|EA |31.402|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60938|ZZ|SA5_END
SA5|2018111000000000000000000000000002|60004|1710014147|490|20||BP|60181194|||20|20171009|20171009|20171024|EA |22.43|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60939|ZZ|SA5_END
SA5|2018111000000000000000000000000002|60004|1710014147|500|13||BP|60181202|||39|20171009|20171009|20171024|EA |22.43|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60939|ZZ|SA5_END
SA5|2018111000000000000000000000000002|60004|1710014147|510|24||BP|60181208|||24|20171009|20171009|20171024|EA |35.776|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60939|ZZ|SA5_END
SA5|2018111000000000000000000000000002|60004|1710014147|520|15||BP|60181209|||15|20171009|20171009|20171024|EA |43.739|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60955|ZZ|SA5_END
SA5|2018111000000000000000000000000002|60004|1710014147|530|2||BP|60181218|||4|20171009|20171009|20171024|EA |32.245|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60955|ZZ|SA5_END
SA5|2018111000000000000000000000000002|60004|1710014147|540|2||BP|60181212|||2|20171009|20171009|20171024|EA |151.775|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60958|ZZ|SA5_END
SA5|2018111000000000000000000000000002|60004|1710014147|550|13||BP|60181202|||13|20171009|20171009|20171024|EA |22.43|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60960|ZZ|SA5_END
SA5|2018111000000000000000000000000002|60004|1710014147|560|30||BP|60181234|||30|20171009|20171009|20171024|EA |31.402|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60961|ZZ|SA5_END
SA5|2018111000000000000000000000000002|60004|1710014147|570|12||BP|60181270|||12|20171009|20171009|20171024|EA |24.67|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60961|ZZ|SA5_END
SA5|2018111000000000000000000000000002|60004|1710014147|580|30||BP|60181234|||30|20171009|20171009|20171024|EA |31.402|EA |0|0|0|0|0|V07|ZZ||||||Gross|Gross|Gross|Gross|Gross|0|0|0|0|0|Any|||||0|0|0||||10|ZZ|ZZ|60004|ZZ|STBP||||||0||0|||||||||||||||TH||TH||||||||60004|ZZ|60962|ZZ|SA5_END
SA1|2018111000000000000000000000000003|60004|60004|ORD001|BEMIS|SL1|1710014148|20171009||1700||SA1_END
SA2|2018111000000000000000000000000003|60004|1710014148|20171009|20171009|20171024||à¸ªà¸´à¸?à¸?à¹?à¸²à¸ªà¹?à¸?à¸?à¹?à¸²à¸? DC (Flow T||||||||60||0|0|0|THB|||||0||ZZ||SLS|ZZ|||ZZ|||ZZ|ITBP||ZZ|STBP|||||||||||60004|ZZ|SA2_END
